INSTNM,WEAPON,DRUG,LIQUOR,MURD,FORCIB,NONFOR,ROBBE,AGG_A,BURGLA,VEHIC,ARSON,BURGLA_RAC,SIM_A,SIM_A_RAC,SIM_A_SEX,LAR_T,LAR_T_RAC,INTIM,INTIM_RAC,INTIM_REL,INTIM_SEX,INTIM_GEN,INTIM_ETH,VANDAL,VANDAL_RAC,VANDAL_REL,VANDAL_SEX,VANDAL_GEN,VANDAL_ETH,RAPE,FONDL,STATR,confidence_score
Lewis University,61.56948568,38.65516979,23.142888,100,50.35909335,100,75.91856553,88.44887929,63.88085927,100,61.37840793,100,100,100,100,100,100,2.712889789,144.654101,100,100,100,100,100,100,100,100,100,100,3.495774098,60.1971871,100,83.57541565
James Madison University,43.42525225,21.78555579,138.0826707,100,30.40198786,100,92.40335203,69.02704107,25.54139027,79.32974815,26.89937814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19.74145304,30.941665,100,83.6743592
West Virginia University,60.36835629,143.7081679,291.7260258,100,34.18118445,100,25.49773159,22.14561669,45.79854898,71.04022239,10.38543958,100,6.741157592,100,100,100,100,100,100,100,100,100,100,56.5980893,12.74519331,100,100,100,100,14.69677903,82.40850018,100,83.68878166
Truman State University,86.64127636,68.90760232,55.84010115,100,13.72231611,100,83.25823978,45.79408752,38.68354789,65.83462851,19.44913814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,37.23185339,68.86957484,100,83.88226144
Clarion University of Pennsylvania,40.20366023,23.71185728,5.744837467,100,31.59281484,100,16.57254536,25.81156558,41.62177281,83.00765671,39.90635089,100,118.8809992,428.3643793,100,100,100,0.916562468,153.781316,100,100,100,100,59.25382157,5.846394543,100,100,100,100,82.00812982,27.7464884,100,83.90534852
Southeastern Oklahoma State University,58.62907712,34.42269578,48.6067588,100,10.93491906,100,100,142.4810177,88.53588592,38.27896717,37.63506933,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13.33235274,12.47657552,100,83.91666622
Saint Vincent College,11.83798516,38.67679416,224.8653948,100,24.08042711,100,100,40.37725722,24.28936788,31.52838355,32.90053884,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.75641379,36.96523106,100,83.94618105
Belmont University,57.89604179,25.01389451,3.927299839,100,68.92233467,100,92.46191486,56.61055917,49.51656843,64.10591779,45.59718513,100,100,100,100,100,100,100,100,100,100,100,100,10.66261583,91.6456029,73.42076101,100,100,100,221.3055246,25.24440534,100,83.94783206
American Musical and Dramatic Academy,75.49257512,5.318994274,74.26566842,100,49.62561684,100,83.27939932,47.25191803,4.10598267,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40.21815252,9.120418267,100,84.02121017
The University of Tennessee-Martin,6.037281692,56.97016946,57.52903943,100,52.40307455,100,51.51126624,45.17627802,15.91691293,85.86395781,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54.57587176,65.6524733,100,84.11363516
University of North Carolina at Greensboro,95.05507342,0.007445682,49.34981174,100,76.00440849,100,54.33316302,61.34416716,45.74782229,54.31687607,74.15056349,100,41.22833055,100,369.9632017,100,100,100,100,100,100,100,100,5.162435771,70.73786267,100,44.58311708,100,100,37.98834838,13.220118,100,84.1622733
University of Dallas,68.36034747,59.37036334,73.3906005,100,8.984301717,100,60.347748,28.67514549,43.98433683,75.32546086,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24.15997735,50.84581124,100,84.1701279
Academy of Art University,70.53689269,65.53320234,86.26421825,216.9080566,42.33688225,100,14.13029283,11.09969698,55.74112041,81.73264047,59.62327432,100,11.76074484,100,100,100,100,100,100,100,100,100,100,50.72099751,100,100,80.67064179,100,100,77.98768025,70.87186157,100,84.24744385
Grand View University,60.1472047,41.36033591,150.6256879,100,31.3625669,100,100,61.71134253,17.59404099,18.91229471,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,9.17356298,7.129266616,100,84.31300948
William Woods University,81.02641326,89.84805097,12.71534923,100,34.6445698,100,76.22143789,65.78247342,70.14103901,2.948865904,42.79622791,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29.9415795,100,100,84.56456272
Texas State University,40.77740204,41.85350848,77.12271527,100,83.0004099,100,67.83780322,75.07911757,47.70483016,66.34139417,16.67612351,100,100,100,100,100,100,100,100,100,100,100,100,87.89343351,68.55075832,100,100,100,100,72.96073387,66.26445637,100,84.75195895
Northern New Mexico College,70.44804482,94.46580758,99.75237054,100,23.65515401,100,25.92829061,33.2371714,12.39014341,0.773452531,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54.08918028,100,84.83561297
Eastern New Mexico University-Main Campus,78.03048511,52.98023544,64.53147338,100,81.08123788,100,63.28907258,5.654591623,3.961974898,62.54149932,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5.321542679,100,100,84.91850353
Central Michigan University,92.31566078,1.692625903,25.78064242,100,31.18040433,195.2612241,80.73927298,65.35458939,66.74442387,77.72665868,44.39766879,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24.21771002,12.21817702,100,84.92590807
New Jersey City University,75.40344382,93.02490438,97.60917168,100,53.40178993,100,10.97188361,10.89538921,96.77434205,83.22493472,100,100,62.06165572,291.2062099,100,100,100,25.28037948,87.90219531,100,100,100,100,39.66225334,21.63028307,41.83404936,100,100,100,86.52393813,46.50278571,100,85.12217529
University of North Florida,15.56202409,32.73078996,50.42898619,100,86.77951542,100,64.72616236,58.46965301,55.3707567,65.09852479,38.28523327,100,68.58923542,100,180.5058183,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31.65807844,76.149145,100,85.13606009
Houston Baptist University,40.80373291,45.58921302,79.15581684,100,100,100,17.64109597,43.57119789,60.03326658,6.699300789,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,35.71322878,100,100,85.28771415
Austin Peay State University,2.731300755,63.32003524,83.24686636,100,69.37724937,100,30.67440161,67.93427018,30.06102391,73.05244585,76.17490367,100,100,100,100,100,100,69.99250098,24.53822835,100,100,100,100,100,100,100,100,100,100,78.3519825,1.78490313,258.2671028,85.29710046
Western Kentucky University,12.20620071,40.97904839,30.84290861,100,51.68754452,100,82.42226056,27.73000875,71.85041564,77.79390927,51.67253133,100,100,100,100,102.4971278,281.1710642,69.5659894,23.46565247,100,100,100,100,87.71193156,68.07927049,100,100,100,100,72.5553605,78.21007688,100,85.32629066
University of Oklahoma Norman Campus,66.2523257,27.63184148,9.622318242,100,58.07915684,100,86.97781386,46.90610413,21.87339598,29.92092251,87.96380484,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.47586511
Rowan University,78.83663281,72.39486797,86.58233528,100,39.40871818,100,55.90959913,29.53642578,7.269155264,70.0078346,46.96615315,100,100,100,100,100,100,100,100,100,100,100,100,43.83726857,86.82311895,238.1137576,100,100,100,40.54758693,41.19430195,100,85.54461738
Kansas State University,38.08156548,50.12111405,2.327782128,103.5002208,24.46297224,230.4360021,87.06683348,44.16723345,50.15131013,63.34295922,89.62895084,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31.68058095,25.18230474,100,85.62968217
SUNY at Fredonia,9.306374365,178.0132565,115.5048981,100,73.10635337,100,80.43032554,43.6781877,31.06038256,86.68787532,17.69626699,100,100,100,100,100,100,100,100,100,100,100,100,52.11800415,24.38311566,100,100,100,100,113.882942,15.09283874,100,85.65502565
Bloomsburg University of Pennsylvania,79.05465803,32.08588104,11.06315921,100,6.208593573,100,52.75062016,51.09379268,41.21788111,82.14386821,74.74062054,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.49400667,10.63567758,279.8349678,85.66636646
The University of Tennessee at Chattanooga,65.2122711,6.561802874,26.24988613,100,19.82800189,100,34.6036532,56.84304374,55.1132874,77.94150301,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.69854529
Stephen F Austin State University,38.2925128,2.731714214,49.20070748,100,55.68788857,100,79.84715481,85.49995343,22.73465592,80.80764892,80.60742684,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,47.13841774,100,100,85.70462752
The New School,96.06243949,33.42451876,17.38143226,100,52.52909348,100,45.71797039,75.14610492,97.93447127,93.28637371,76.2571709,100,100,100,100,100,100,100,100,100,100,100,100,27.55585584,37.27058781,127.0562379,100,100,100,67.64009852,100,100,85.8519486
Southern Polytechnic State University,74.64346813,53.53238096,82.78959982,100,1.740485055,100,52.33306099,19.97474298,13.54159706,51.31703403,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85.93351153
Eastern Kentucky University,74.89391064,69.03650388,7.771379509,100,53.50045538,100,43.3646319,61.51449656,70.87968556,55.05325023,1.599421183,100,65.41886516,100,450.4616473,100,100,4.665644247,52.05132304,251.739031,50.58997153,100,100,69.20615942,100,100,12.89885467,100,100,8.32241255,49.29494594,100,86.00820593
DeSales University,100,68.18309254,16.52458727,100,32.1473674,100,100,53.87523228,42.97990382,78.19606176,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40.1276076,20.53171525,100,86.017674
Ouachita Baptist University,100,60.91080856,39.23635434,100,16.50248395,100,100,100,39.67659315,7.731629686,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62.93861616,26.10810909,100,86.03451859
California Baptist University,29.40965622,78.5970836,81.46604975,100,54.4090324,100,48.39423231,78.78254828,20.54059958,85.55202662,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,71.79924113,8.611220267,100,86.17380282
Ferris State University,22.63773996,42.80658546,26.72166408,100,3.630340255,450.4720549,82.04557336,22.49034219,42.50887285,78.01594403,100,100,100,100,100,100,100,34.71896961,64.16637071,100,100,100,100,64.85608246,100,100,28.84745666,100,100,66.64100101,28.77799514,100,86.22928102
Southern Methodist University,41.33348057,15.63956945,35.61844684,100,7.35480979,100,35.66689271,2.494654244,16.81204433,59.41913332,21.60131073,100,141.5885278,483.1788643,100,100,100,100,100,100,100,100,100,57.4066846,75.24093951,111.4348334,64.88487008,100,100,35.60097264,54.42893743,100,86.24078037
Florida Agricultural and Mechanical University,178.1513614,48.40017738,98.43593834,100,43.27005637,100,65.1224982,25.40659457,4.152893479,40.40418037,55.86299911,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24.8052436,77.25654622,100,86.28964028
Eastern Illinois University,96.30727759,20.67673506,36.60230528,100,10.24834342,100,46.51712798,134.7348564,27.80414119,100,74.26739256,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.24305963,100,100,86.32503872
Slippery Rock University of Pennsylvania,66.71613608,21.25983101,14.03060385,100,6.458733425,100,100,48.54991174,78.17532676,87.83934747,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,73.94900059,70.45224315,100,86.48222294
Midwestern State University,82.61700679,9.65288838,56.70009819,100,30.10743947,100,83.04711548,9.778967414,130.6188552,82.70189066,79.60833506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,34.33035368,68.47700027,100,86.48874846
Texas A & M University-Corpus Christi,13.40423013,42.58654359,61.88886587,100,83.78895187,100,85.84446628,83.02506866,43.21799939,42.22482443,65.94621993,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,61.32246347,88.30156773,100,86.61097504
Michigan Technological University,100,68.03546887,51.05856604,100,5.102019058,100,100,94.77001669,74.13847996,80.22160524,47.54008199,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44.38936397,9.892705551,100,86.72338461
Shorter University,13.9990987,12.8426139,16.89316037,100,100,100,42.86885689,2.794670348,94.35189439,94.37094251,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86.81628866
Northwestern University,80.61049127,57.72394929,13.40155143,100,36.55131122,100,56.26033396,54.54210366,5.153863366,71.89939605,88.3084516,100,91.63023468,362.5828206,100,100,100,55.82379326,25.93818358,35.82455863,100,100,100,66.47523337,38.22101356,123.6160638,248.7685075,100,100,17.67017365,51.80348728,100,86.96267255
Texas A & M International University,77.09767987,82.53798581,90.06870386,100,45.76440313,100,92.82444262,53.53443959,22.66061355,21.90209222,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5.891373363,91.10495157,100,86.98083392
Gordon State College,6.427530734,41.95522056,57.57554455,100,73.81466159,100,52.43408393,100,37.57801683,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,37.52505237,76.37973457,100,86.99030766
University of Wisconsin-Madison,28.13078868,55.92106119,135.4131139,100,18.76042769,273.1737159,42.79352743,20.8535539,34.40625964,40.38664245,29.72552148,100,100,100,100,100,100,63.12079715,62.90300658,100,100,19.8073504,100,48.90386106,7.166144555,432.0359293,100,100,100,37.47730104,32.77694105,100,86.99237323
California State University-Los Angeles,86.15288648,21.8351131,41.23012061,100,76.15147643,100,47.93850207,68.78463325,51.87739434,88.8770376,79.12605727,100,100,100,100,100,100,100,100,100,100,100,100,78.76980161,44.85028925,100,100,100,100,100,100,100,87.049791
Concordia University-Saint Paul,33.17105189,37.72271703,43.90761012,100,13.67668027,100,2.288075487,19.6524678,25.61914534,260.8252313,32.8387762,100,100,100,100,100,100,100,100,100,100,100,100,36.61492932,254.8847589,100,100,100,100,77.1159265,48.08851445,100,87.0751839
The University of Texas at El Paso,83.88530749,89.31795576,96.53416734,100,62.99477881,100,82.04829707,17.65848183,24.15515922,20.62517435,51.41555416,100,100,100,100,100,100,86.40184851,100,100,100,100,117.1454816,100,100,100,100,100,100,76.70129305,77.74649989,100,87.08218747
Palm Beach Atlantic University,34.77740862,65.53842313,62.01615268,100,100,100,22.60987824,32.32739055,18.7420871,52.90816303,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.15373448
Marist College,48.36488055,50.74379295,242.1914315,100,5.604165557,100,75.73319468,24.339757,65.05695106,17.46343599,61.0811118,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,59.13159074,39.83619748,100,87.17332842
Southern Illinois University Edwardsville,103.8383898,40.90512779,36.09348536,100,43.3765228,100,83.51873911,16.99170331,23.31171327,66.36623667,60.35124886,100,100,100,100,100,100,100,100,100,100,100,100,19.34912694,100,100,195.6887165,100,100,100,100,100,87.18096908
Northwestern State University of Louisiana,47.45900126,65.44514382,96.36781158,100,92.459167,100,78.05107667,2.650154243,102.6916189,70.13881817,73.59888286,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,43.02696134,18.37425624,100,87.19571538
Anderson University,53.95373107,75.77324773,82.95860409,100,100,100,71.14636045,65.39949958,65.0558994,28.0326009,76.86239377,100,100,100,100,100,100,100,100,100,100,100,100,52.9350083,100,121.2684008,100,100,100,78.97665143,19.22628801,100,87.23714642
Eureka College,100,24.01780575,6.852461974,100,50.08650226,100,100,4.53095818,6.418663185,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.24707473
Dalton State College,60.99405668,80.79923182,92.28636854,100,52.97475463,100,100,71.86221203,59.07725283,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4.314623992,24.28100562,100,100,100,100,46.57316033,100,100,87.28633333
Texas State University-San Marcos,66.22800399,21.99809049,63.47056138,100,78.18826353,100,85.89179938,54.3209389,14.78361026,80.80600411,32.12017707,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.43148278
University of Mary,19.41777788,46.46420539,103.3584572,100,42.17305589,100,100,75.77927354,80.6257597,88.55046323,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8.02142155,37.40522666,100,87.55611378
Post University,31.57796367,73.87399785,85.92711395,100,73.21784226,100,45.43206713,219.7034671,33.77999218,73.48612273,62.49332751,100,100,100,100,100,100,100,100,100,100,100,100,23.70640197,98.18796731,100,100,100,100,48.88089277,32.35586032,100,87.58196927
Felician College,17.61696918,79.54717339,4.716476296,100,100,100,47.40293677,32.57119696,46.01388984,74.93256371,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.58753769
Clemson University,46.20388105,7.528748172,55.18187363,100,66.91012255,100,78.32936809,27.23686797,3.49813738,301.2905433,36.28219162,100,26.58984866,205.5795937,100,100,100,100,100,100,100,100,100,88.21722173,69.39186336,100,100,100,100,35.52554226,55.22732935,100,87.5935354
Campbell University,5.475585021,80.65070544,79.67194271,100,74.0488775,100,81.11617118,100,4.730645568,74.30883338,9.142845967,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87.78580021
The University of Findlay,58.45912506,86.21942559,62.40626359,100,42.76418498,100,58.35126849,100,23.73106479,78.75157144,100,100,100,100,100,100,100,100,100,100,100,100,100,1.903810035,100,100,273.6079432,100,100,20.34145397,3.258176125,100,87.80607148
Jackson College,40.26343831,41.83708361,64.74003861,100,100,100,100,100,63.21095752,85.0529867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8.067649972,8.954033508,100,87.87894338
Murray State University,72.8586637,63.48714053,77.97180171,100,26.87879114,100,80.56299574,58.04501088,2.37109392,53.72343134,426.0426182,100,100,100,100,100,100,11.66052732,25.94903127,100,132.568112,100,100,18.89346434,38.23006221,11.79165562,161.538068,100,100,88.53424207,62.63940546,100,87.92956611
Andrews University,76.15959153,93.30311275,98.20207199,100,38.41042658,100,25.30528871,50.48073803,61.01447832,18.70317017,79.69207814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75.50916144,100,100,88.02437868
